id,description,Employee engagement index 2,My work ,Organisational objectives and purpose ,My manager ,My team ,Learning and development ,Inclusion and fair treatment ,Resources and workload ,Pay and benefits ,Leadership and managing change ,B01. I am interested in my work ,B02. I am sufficiently challenged by my work ,B03. My work gives me a sense of personal accomplishment ,B04. I feel involved in the decisions that affect my work ,B05. I have a choice in deciding how I do my work,B06. I have a clear understanding of [my organisation's] purpose 3,B07. I have a clear understanding of [my organisation's] objectives ,B08. I understand how my work contributes to [my organisation's] objectives ,B09. My manager motivates me to be more effective in my job ,B10. My manager is considerate of my life outside work ,B11. My manager is open to my ideas ,B12. My manager helps me to understand how I contribute to [my organisation's] objectives ,"B13. Overall, I have confidence in the decisions made by my manager ",B14. My manager recognises when I have done my job well ,B15. I receive regular feedback on my performance ,B16. The feedback I receive helps me to improve my performance ,B17. I think that my performance is evaluated fairly ,B18. Poor performance is dealt with effectively in my team ,B19. The people in my team can be relied upon to help when things get difficult in my job ,B20. The people in my team work together to find ways to improve the service we provide ,B21. The people in my team are encouraged to come up with new and better ways of doing things ,B22. I am able to access the right learning and development opportunities when I need to ,B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance ,B24. There are opportunities for me to develop my career in [my organisation] ,B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career ,B26. I am treated fairly at work ,B27. I am treated with respect by the people I work with ,B28. I feel valued for the work I do ,"B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)  ","B30. In my job, I am clear what is expected of me ",B31. I get the information I need to do my job well ,B32. I have clear work objectives ,B33. I have the skills I need to do my job effectively ,B34. I have the tools I need to do my job effectively,B35. I have an acceptable workload,B36. I achieve a good balance between my work life and my private life,B37. I feel that my pay adequately reflects my performance ,B38. I am satisfied with the total benefits package ,B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable ,B40. I feel that [my organisation] as a whole is managed well ,B41. [Senior managers] in [my organisation] are sufficiently visible ,B42. I believe the actions of [senior managers] are consistent with [my organisation's] values ,B43. I believe that [the board has] a clear vision for the future of [my organisation] ,"B44. Overall, I have confidence in the decisions made by [my organisation's senior managers] ",B45. I feel that change is managed well in [my organisation] ,B46. When changes are made in [my organisation] they are usually for the better ,B47. [My organisation] keeps me informed about matters that affect me ,B48. I have the opportunity to contribute my views before decisions are made that affect me ,B49. I think it is safe to challenge the way things are done in [my organisation] ,B50. I am proud when I tell others I am part of [my organisation] ,B51. I would recommend [my organisation] as a great place to work ,B52. I feel a strong personal attachment to [my organisation] ,B53. [My organisation] inspires me to do the best in my job ,B54. [My organisation] motivates me to help it achieve its objectives,B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey ,B56. I believe that managers where I work will take action on the results from this survey ,"B57. Where I work, I think effective action has been taken on the results of the last survey",B58. I am trusted to carry out my job effectively ,"B59. I believe I would be supported if I try a new idea, even if it may not work ","B60. My performance is evaluated based on whether I get things done, rather than solely follow process ","B61. When I talk about [my organisation] I say ""we"" rather than ""they” ",B62. I have some really good friendships at work ,B63 My manager inspires my team to do our best,B64 [Senior managers] inspire people across [my organisation] to do their best,B65 My manager leads our team with confidence,B66 [Senior managers] lead [my organisation] with confidence,B67 My manager empowers me to do my job effectively,B68 [My organisation's senior managers] empower teams to deliver,B69 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement ,B70 My manager actively role models the behaviours set out in the Civil Service Leadership Statement,I want to leave [my organisation] as soon as possible ,I want to leave [my organisation] within the next 12 months ,I want to stay working for [my organisation] for at least the next year ,I want to stay working for [my organisation] for at least the next three years ,D01. Are you aware of the Civil Service Code? ,D02. Are you aware of how to raise a concern under the Civil Service Code? ,D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? ,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied) ","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile) ","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy) ","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious) ",E01. During the past 12 months have you personally experienced discrimination at work? ,E03. During the past 12 months have you personally experienced bullying or harassment at work? 
loso_lt1y,"Less than 1 year  (n=22,338)",0.66,0.73,0.83,0.73,0.83,0.6,0.84,0.77,0.43,0.52,0.91,0.77,0.76,0.54,0.66,0.86,0.8,0.83,0.77,0.82,0.82,0.7,0.81,0.82,0.7,0.71,0.7,0.45,0.89,0.84,0.77,0.68,0.6,0.6,0.53,0.88,0.91,0.73,0.83,0.85,0.71,0.77,0.85,0.72,0.73,0.75,0.45,0.45,0.41,0.57,0.62,0.57,0.47,0.54,0.41,0.39,0.65,0.42,0.51,0.71,0.68,0.43,0.59,0.58,0.51,0.6,0.27,0.91,0.71,0.63,0.69,0.72,0.76,0.52,0.79,0.6,0.77,0.52,0.49,0.66,0.05,0.13,0.35,0.48,0.79,0.51,0.7,0.69,0.73,0.65,0.53,0.06,0.06
loso_1_3y,"1 year but less than 3 years  (n=24,265)",0.6,0.71,0.81,0.68,0.79,0.56,0.77,0.73,0.32,0.44,0.89,0.75,0.73,0.53,0.68,0.84,0.78,0.81,0.7,0.81,0.81,0.63,0.74,0.79,0.66,0.65,0.64,0.39,0.84,0.79,0.73,0.63,0.59,0.51,0.51,0.81,0.86,0.65,0.75,0.83,0.67,0.75,0.87,0.66,0.61,0.68,0.33,0.35,0.29,0.46,0.55,0.5,0.42,0.44,0.32,0.32,0.57,0.36,0.44,0.64,0.56,0.43,0.48,0.45,0.44,0.54,0.34,0.89,0.68,0.64,0.68,0.77,0.69,0.43,0.73,0.53,0.72,0.44,0.4,0.59,0.08,0.18,0.34,0.39,0.84,0.55,0.65,0.65,0.7,0.62,0.51,0.11,0.11
loso_3_5y,"3 years but less than 5 years  (n=14,229)",0.57,0.71,0.8,0.67,0.79,0.53,0.74,0.71,0.28,0.41,0.87,0.77,0.72,0.52,0.66,0.83,0.77,0.8,0.68,0.79,0.79,0.63,0.71,0.77,0.65,0.63,0.61,0.41,0.83,0.8,0.73,0.61,0.54,0.49,0.48,0.77,0.84,0.62,0.72,0.82,0.66,0.74,0.86,0.65,0.58,0.64,0.28,0.31,0.25,0.43,0.52,0.46,0.4,0.39,0.31,0.29,0.53,0.33,0.41,0.58,0.49,0.43,0.43,0.41,0.42,0.53,0.37,0.87,0.67,0.62,0.65,0.79,0.67,0.4,0.71,0.49,0.69,0.41,0.38,0.58,0.1,0.18,0.31,0.41,0.88,0.63,0.64,0.63,0.68,0.61,0.49,0.13,0.12
loso_5_10y,"5 years but less than 10 years  (n=41,851)",0.54,0.7,0.79,0.66,0.79,0.51,0.72,0.7,0.26,0.37,0.87,0.77,0.71,0.5,0.64,0.81,0.77,0.79,0.67,0.78,0.78,0.63,0.69,0.76,0.66,0.62,0.61,0.41,0.83,0.8,0.73,0.6,0.52,0.45,0.44,0.75,0.83,0.59,0.7,0.82,0.64,0.74,0.85,0.61,0.57,0.65,0.25,0.3,0.22,0.38,0.46,0.42,0.38,0.35,0.28,0.26,0.5,0.3,0.38,0.52,0.41,0.42,0.4,0.37,0.38,0.51,0.36,0.86,0.65,0.59,0.61,0.8,0.66,0.35,0.69,0.44,0.68,0.36,0.34,0.57,0.1,0.15,0.27,0.47,0.89,0.67,0.62,0.63,0.69,0.6,0.49,0.14,0.12
loso_10yp,"10 years or more  (n=155,503)",0.52,0.72,0.8,0.66,0.81,0.49,0.72,0.69,0.25,0.35,0.87,0.81,0.73,0.52,0.65,0.82,0.78,0.81,0.66,0.77,0.77,0.63,0.69,0.76,0.68,0.6,0.6,0.43,0.85,0.82,0.75,0.62,0.5,0.44,0.41,0.75,0.85,0.59,0.69,0.83,0.64,0.75,0.83,0.61,0.56,0.64,0.24,0.29,0.21,0.35,0.42,0.38,0.38,0.31,0.26,0.23,0.49,0.3,0.36,0.44,0.34,0.47,0.37,0.35,0.36,0.51,0.37,0.85,0.65,0.59,0.59,0.81,0.66,0.32,0.69,0.4,0.69,0.34,0.32,0.57,0.11,0.11,0.2,0.58,0.92,0.71,0.62,0.62,0.69,0.6,0.49,0.14,0.12
losc_lt1y,"Less than 1 year  (n=17,436)",0.67,0.72,0.83,0.73,0.83,0.6,0.84,0.78,0.44,0.5,0.91,0.77,0.77,0.52,0.62,0.86,0.8,0.83,0.76,0.81,0.8,0.7,0.8,0.82,0.71,0.72,0.71,0.47,0.89,0.84,0.75,0.68,0.59,0.59,0.54,0.88,0.91,0.72,0.83,0.86,0.71,0.78,0.87,0.72,0.74,0.76,0.45,0.45,0.42,0.56,0.6,0.57,0.46,0.53,0.41,0.38,0.64,0.4,0.49,0.73,0.68,0.46,0.6,0.59,0.48,0.57,0.25,0.92,0.69,0.61,0.67,0.76,0.76,0.52,0.79,0.59,0.76,0.51,0.48,0.65,0.04,0.12,0.32,0.52,0.72,0.44,0.67,0.69,0.73,0.65,0.53,0.06,0.06
losc_1_3y,"1 year but less than 3 years  (n=21,966)",0.6,0.71,0.79,0.68,0.78,0.53,0.77,0.72,0.32,0.41,0.89,0.75,0.73,0.5,0.67,0.83,0.76,0.79,0.69,0.8,0.8,0.62,0.73,0.79,0.65,0.65,0.65,0.38,0.84,0.79,0.71,0.6,0.56,0.49,0.48,0.81,0.86,0.65,0.75,0.83,0.66,0.75,0.88,0.65,0.61,0.68,0.33,0.34,0.29,0.44,0.51,0.48,0.38,0.41,0.29,0.29,0.53,0.33,0.41,0.64,0.54,0.45,0.47,0.44,0.39,0.51,0.29,0.9,0.67,0.62,0.66,0.79,0.69,0.41,0.72,0.5,0.71,0.41,0.38,0.58,0.08,0.17,0.33,0.42,0.8,0.48,0.61,0.65,0.7,0.62,0.5,0.11,0.1
losc_3_5y,"3 years but less than 5 years  (n=11,026)",0.59,0.71,0.8,0.67,0.79,0.54,0.75,0.72,0.29,0.42,0.88,0.76,0.72,0.51,0.66,0.83,0.78,0.8,0.68,0.79,0.79,0.63,0.71,0.77,0.66,0.64,0.63,0.39,0.84,0.8,0.72,0.61,0.56,0.51,0.49,0.78,0.85,0.62,0.73,0.83,0.66,0.75,0.87,0.66,0.59,0.66,0.29,0.32,0.26,0.44,0.53,0.47,0.41,0.41,0.32,0.31,0.54,0.33,0.42,0.61,0.52,0.44,0.45,0.43,0.42,0.53,0.35,0.88,0.67,0.62,0.66,0.79,0.68,0.41,0.72,0.51,0.7,0.42,0.4,0.59,0.09,0.18,0.32,0.41,0.87,0.6,0.64,0.63,0.68,0.61,0.49,0.13,0.11
losc_5_10y,"5 years but less than 10 years  (n=37,745)",0.55,0.7,0.8,0.67,0.79,0.52,0.73,0.7,0.26,0.38,0.87,0.77,0.71,0.5,0.64,0.82,0.78,0.8,0.68,0.79,0.78,0.63,0.7,0.77,0.67,0.63,0.61,0.41,0.84,0.8,0.73,0.61,0.53,0.47,0.46,0.76,0.84,0.6,0.71,0.82,0.65,0.74,0.85,0.62,0.58,0.66,0.25,0.31,0.22,0.39,0.48,0.43,0.39,0.36,0.29,0.27,0.51,0.31,0.4,0.53,0.43,0.43,0.41,0.39,0.39,0.52,0.36,0.86,0.66,0.6,0.62,0.79,0.67,0.36,0.7,0.45,0.68,0.37,0.36,0.58,0.1,0.15,0.29,0.46,0.9,0.67,0.65,0.64,0.69,0.6,0.5,0.14,0.12
losc_10yp,"10 years or more  (n=159,611)",0.52,0.72,0.8,0.66,0.81,0.49,0.72,0.69,0.24,0.36,0.87,0.81,0.73,0.52,0.65,0.82,0.78,0.81,0.66,0.77,0.77,0.64,0.69,0.76,0.68,0.6,0.59,0.43,0.85,0.82,0.75,0.62,0.5,0.44,0.41,0.75,0.84,0.59,0.69,0.83,0.64,0.75,0.83,0.61,0.56,0.65,0.24,0.28,0.21,0.36,0.43,0.39,0.39,0.32,0.27,0.24,0.5,0.31,0.36,0.43,0.35,0.45,0.37,0.35,0.38,0.53,0.38,0.85,0.64,0.59,0.6,0.8,0.66,0.33,0.69,0.41,0.68,0.35,0.32,0.58,0.12,0.12,0.21,0.56,0.93,0.73,0.63,0.62,0.69,0.6,0.49,0.14,0.12
m_nonm,"Non-manager  (n=194,326)",0.52,0.67,0.78,0.65,0.78,0.48,0.71,0.7,0.26,0.34,0.85,0.75,0.69,0.44,0.58,0.8,0.75,0.78,0.65,0.76,0.75,0.61,0.68,0.76,0.67,0.61,0.59,0.37,0.83,0.79,0.7,0.59,0.49,0.43,0.39,0.74,0.84,0.57,0.68,0.82,0.63,0.73,0.82,0.61,0.6,0.68,0.25,0.29,0.23,0.35,0.42,0.38,0.36,0.31,0.27,0.23,0.47,0.27,0.34,0.46,0.38,0.4,0.38,0.36,0.34,0.47,0.3,0.85,0.61,0.55,0.56,0.8,0.66,0.33,0.68,0.4,0.66,0.34,0.31,0.55,0.11,0.13,0.23,0.53,0.87,0.62,0.59,0.61,0.67,0.59,0.49,0.14,0.12
m_man,"Manager  (n=82,125)",0.6,0.82,0.86,0.71,0.86,0.59,0.79,0.72,0.32,0.46,0.93,0.88,0.82,0.69,0.8,0.88,0.84,0.86,0.72,0.81,0.85,0.69,0.76,0.8,0.68,0.65,0.65,0.54,0.88,0.86,0.84,0.68,0.59,0.54,0.54,0.82,0.87,0.69,0.78,0.85,0.7,0.79,0.89,0.66,0.53,0.61,0.32,0.36,0.27,0.47,0.55,0.51,0.47,0.45,0.33,0.32,0.6,0.42,0.49,0.6,0.49,0.56,0.48,0.46,0.5,0.64,0.47,0.89,0.76,0.71,0.73,0.8,0.71,0.44,0.75,0.54,0.77,0.47,0.43,0.65,0.08,0.13,0.26,0.53,0.95,0.77,0.73,0.67,0.74,0.64,0.51,0.11,0.11
wp_ft,"Full-time  (n=220,831)",0.55,0.72,0.8,0.66,0.79,0.52,0.73,0.7,0.27,0.38,0.88,0.79,0.73,0.53,0.66,0.82,0.77,0.8,0.67,0.77,0.78,0.63,0.7,0.77,0.66,0.61,0.61,0.42,0.84,0.81,0.73,0.61,0.53,0.47,0.45,0.76,0.84,0.61,0.71,0.82,0.65,0.74,0.85,0.62,0.57,0.63,0.27,0.3,0.24,0.39,0.47,0.43,0.4,0.36,0.29,0.26,0.52,0.32,0.39,0.52,0.42,0.46,0.41,0.39,0.39,0.52,0.35,0.86,0.66,0.6,0.62,0.79,0.66,0.37,0.7,0.45,0.69,0.38,0.35,0.57,0.1,0.13,0.25,0.52,0.89,0.67,0.63,0.62,0.68,0.59,0.49,0.13,0.12
wp_pt,"Part-time  (n=55,010)",0.53,0.68,0.81,0.68,0.83,0.48,0.74,0.73,0.29,0.36,0.86,0.79,0.71,0.46,0.58,0.82,0.79,0.81,0.68,0.79,0.77,0.67,0.7,0.78,0.72,0.64,0.62,0.43,0.88,0.84,0.76,0.63,0.5,0.44,0.37,0.78,0.87,0.6,0.71,0.86,0.65,0.78,0.82,0.64,0.62,0.75,0.27,0.33,0.26,0.37,0.42,0.39,0.39,0.32,0.3,0.25,0.5,0.29,0.36,0.44,0.38,0.42,0.39,0.38,0.37,0.53,0.38,0.87,0.63,0.59,0.56,0.84,0.7,0.34,0.71,0.41,0.68,0.35,0.33,0.59,0.1,0.12,0.23,0.55,0.89,0.66,0.64,0.68,0.75,0.66,0.5,0.13,0.1
wp_js,Job-share  (n=906),0.61,0.76,0.83,0.67,0.82,0.54,0.77,0.76,0.33,0.47,0.9,0.83,0.77,0.58,0.69,0.84,0.81,0.83,0.67,0.78,0.77,0.65,0.7,0.74,0.64,0.63,0.6,0.51,0.85,0.83,0.78,0.65,0.52,0.51,0.49,0.78,0.87,0.66,0.76,0.84,0.7,0.8,0.87,0.73,0.62,0.74,0.34,0.36,0.31,0.51,0.57,0.51,0.47,0.46,0.39,0.31,0.61,0.4,0.46,0.6,0.5,0.55,0.5,0.48,0.52,0.6,0.44,0.89,0.68,0.65,0.67,0.8,0.68,0.46,0.71,0.53,0.69,0.46,0.41,0.57,0.07,0.11,0.29,0.53,0.85,0.67,0.7,0.74,0.81,0.71,0.51,0.11,0.09
es_perm,"Permanent contract  (n=251,309)",0.54,0.71,0.8,0.66,0.8,0.51,0.73,0.7,0.26,0.37,0.87,0.79,0.73,0.51,0.64,0.82,0.78,0.81,0.67,0.77,0.77,0.64,0.69,0.77,0.68,0.62,0.61,0.42,0.85,0.82,0.74,0.62,0.52,0.46,0.43,0.76,0.84,0.6,0.7,0.83,0.65,0.75,0.84,0.62,0.57,0.65,0.26,0.3,0.23,0.38,0.45,0.41,0.39,0.34,0.28,0.25,0.51,0.31,0.37,0.49,0.4,0.45,0.4,0.38,0.38,0.52,0.36,0.86,0.65,0.6,0.61,0.8,0.67,0.35,0.7,0.43,0.69,0.37,0.34,0.58,0.11,0.12,0.23,0.54,0.9,0.68,0.63,0.63,0.69,0.61,0.49,0.13,0.12
es_fixed,"Fixed term contract  (n=11,172)",0.65,0.71,0.82,0.72,0.82,0.56,0.81,0.78,0.42,0.49,0.9,0.75,0.75,0.53,0.62,0.85,0.79,0.83,0.75,0.79,0.8,0.69,0.78,0.81,0.71,0.71,0.69,0.48,0.87,0.83,0.76,0.66,0.57,0.5,0.5,0.84,0.89,0.7,0.8,0.87,0.72,0.8,0.88,0.74,0.71,0.74,0.43,0.43,0.4,0.53,0.58,0.55,0.46,0.5,0.41,0.38,0.61,0.4,0.48,0.71,0.65,0.48,0.57,0.55,0.47,0.56,0.3,0.91,0.69,0.63,0.68,0.79,0.75,0.5,0.77,0.57,0.75,0.51,0.47,0.64,0.06,0.15,0.32,0.47,0.77,0.51,0.66,0.66,0.71,0.64,0.52,0.09,0.08
es_loan,"Loaned from other CS organisation  (n=2,719)",0.64,0.82,0.81,0.71,0.83,0.55,0.82,0.72,0.35,0.51,0.95,0.86,0.82,0.67,0.8,0.84,0.77,0.82,0.76,0.83,0.86,0.66,0.79,0.81,0.65,0.66,0.66,0.4,0.86,0.83,0.79,0.64,0.56,0.49,0.5,0.86,0.89,0.75,0.77,0.82,0.7,0.74,0.88,0.67,0.6,0.64,0.36,0.39,0.3,0.55,0.68,0.6,0.43,0.56,0.38,0.34,0.63,0.45,0.53,0.72,0.61,0.44,0.55,0.53,0.58,0.67,0.39,0.89,0.77,0.73,0.74,0.68,0.73,0.54,0.78,0.63,0.78,0.55,0.5,0.66,0.08,0.23,0.44,0.25,0.96,0.71,0.78,0.71,0.77,0.67,0.49,0.08,0.07
es_temp,"Temporary/agency worker  (n=2,209)",0.65,0.67,0.79,0.67,0.8,0.39,0.8,0.81,0.35,0.49,0.87,0.67,0.71,0.49,0.61,0.82,0.75,0.82,0.69,0.76,0.75,0.63,0.77,0.79,0.62,0.64,0.64,0.45,0.87,0.8,0.71,0.52,0.39,0.31,0.33,0.84,0.87,0.7,0.81,0.89,0.76,0.8,0.91,0.78,0.76,0.8,0.42,0.25,0.4,0.55,0.58,0.53,0.47,0.51,0.43,0.39,0.59,0.39,0.44,0.68,0.65,0.44,0.56,0.53,0.48,0.57,0.3,0.93,0.66,0.6,0.64,0.77,0.74,0.49,0.77,0.55,0.73,0.48,0.42,0.58,0.07,0.18,0.34,0.41,0.62,0.44,0.62,0.62,0.67,0.61,0.53,0.08,0.06
es_contract,"Contractor/freelancer  (n=1,356)",0.65,0.8,0.79,0.67,0.82,0.34,0.83,0.77,0.43,0.43,0.95,0.82,0.83,0.61,0.78,0.81,0.73,0.83,0.7,0.79,0.83,0.64,0.75,0.79,0.58,0.6,0.61,0.39,0.84,0.84,0.77,0.42,0.35,0.27,0.31,0.86,0.88,0.77,0.8,0.85,0.66,0.74,0.96,0.71,0.72,0.74,0.51,0.35,0.42,0.46,0.49,0.48,0.42,0.43,0.31,0.32,0.52,0.38,0.47,0.7,0.6,0.5,0.55,0.51,0.47,0.54,0.28,0.92,0.75,0.7,0.66,0.77,0.72,0.45,0.74,0.5,0.76,0.44,0.36,0.52,0.05,0.22,0.38,0.35,0.58,0.38,0.59,0.75,0.79,0.73,0.6,0.06,0.07
es_secondee,Secondee from outside CS  (n=962),0.66,0.83,0.81,0.71,0.82,0.48,0.84,0.75,0.45,0.48,0.95,0.85,0.85,0.68,0.82,0.83,0.78,0.83,0.74,0.82,0.87,0.67,0.79,0.83,0.64,0.63,0.67,0.41,0.87,0.83,0.77,0.58,0.48,0.38,0.46,0.89,0.91,0.77,0.79,0.84,0.7,0.73,0.91,0.69,0.69,0.69,0.5,0.43,0.43,0.52,0.58,0.57,0.44,0.53,0.33,0.3,0.6,0.46,0.51,0.71,0.63,0.51,0.56,0.53,0.52,0.6,0.35,0.92,0.79,0.72,0.68,0.75,0.75,0.49,0.78,0.58,0.79,0.53,0.43,0.58,0.06,0.2,0.36,0.39,0.66,0.46,0.66,0.76,0.8,0.7,0.56,0.08,0.06
oh_ops,"Operations  (n=168,633)",0.53,0.68,0.8,0.67,0.8,0.5,0.73,0.71,0.26,0.37,0.86,0.78,0.71,0.48,0.59,0.82,0.78,0.81,0.67,0.76,0.76,0.65,0.69,0.77,0.7,0.63,0.61,0.44,0.85,0.82,0.74,0.62,0.51,0.47,0.41,0.76,0.85,0.59,0.7,0.85,0.65,0.76,0.83,0.62,0.59,0.67,0.25,0.3,0.23,0.37,0.43,0.4,0.4,0.33,0.29,0.27,0.5,0.3,0.37,0.47,0.39,0.44,0.41,0.39,0.37,0.51,0.37,0.86,0.63,0.57,0.58,0.82,0.68,0.35,0.7,0.41,0.68,0.36,0.34,0.58,0.11,0.12,0.21,0.57,0.89,0.67,0.62,0.63,0.69,0.61,0.5,0.13,0.12
oh_corp,"Corporate Services  (n=46,165)",0.58,0.77,0.83,0.68,0.81,0.55,0.76,0.71,0.32,0.42,0.9,0.82,0.76,0.6,0.77,0.85,0.8,0.83,0.69,0.81,0.82,0.64,0.73,0.78,0.65,0.62,0.62,0.42,0.84,0.82,0.77,0.65,0.55,0.5,0.51,0.79,0.85,0.66,0.74,0.81,0.66,0.73,0.86,0.65,0.59,0.67,0.33,0.35,0.27,0.44,0.52,0.46,0.45,0.41,0.3,0.29,0.56,0.37,0.43,0.56,0.46,0.49,0.43,0.41,0.44,0.55,0.36,0.88,0.71,0.67,0.68,0.77,0.68,0.4,0.72,0.49,0.74,0.43,0.36,0.59,0.08,0.14,0.28,0.5,0.91,0.69,0.67,0.65,0.71,0.62,0.5,0.12,0.11
oh_pol,"Policy  (n=16,480)",0.61,0.8,0.84,0.71,0.83,0.55,0.79,0.71,0.29,0.47,0.93,0.85,0.78,0.65,0.8,0.87,0.82,0.84,0.73,0.85,0.86,0.66,0.78,0.83,0.67,0.65,0.65,0.43,0.87,0.83,0.78,0.63,0.56,0.51,0.51,0.83,0.88,0.71,0.74,0.8,0.71,0.76,0.87,0.67,0.55,0.61,0.31,0.32,0.25,0.5,0.64,0.56,0.4,0.49,0.32,0.26,0.62,0.41,0.47,0.64,0.51,0.53,0.48,0.46,0.53,0.66,0.44,0.87,0.72,0.72,0.78,0.74,0.71,0.47,0.77,0.6,0.77,0.5,0.45,0.64,0.08,0.17,0.35,0.41,0.95,0.69,0.72,0.66,0.72,0.62,0.46,0.1,0.08
oh_spec,"Specialist services  (n=27,322)",0.56,0.76,0.78,0.65,0.79,0.53,0.75,0.69,0.3,0.37,0.92,0.83,0.78,0.56,0.73,0.81,0.74,0.78,0.66,0.81,0.8,0.59,0.72,0.76,0.62,0.59,0.61,0.37,0.84,0.8,0.72,0.62,0.56,0.45,0.48,0.78,0.85,0.63,0.72,0.81,0.65,0.73,0.87,0.62,0.55,0.62,0.3,0.33,0.25,0.38,0.47,0.43,0.36,0.36,0.25,0.22,0.53,0.32,0.39,0.55,0.44,0.44,0.39,0.36,0.4,0.51,0.3,0.88,0.68,0.62,0.62,0.76,0.65,0.35,0.7,0.45,0.69,0.36,0.33,0.54,0.09,0.15,0.33,0.42,0.89,0.59,0.64,0.63,0.69,0.6,0.48,0.11,0.1
oh_oth,"Other  (n=14,773)",0.52,0.7,0.73,0.6,0.74,0.43,0.68,0.65,0.25,0.29,0.88,0.78,0.72,0.48,0.63,0.75,0.7,0.73,0.6,0.72,0.73,0.55,0.64,0.71,0.58,0.53,0.54,0.35,0.8,0.76,0.67,0.51,0.44,0.37,0.38,0.71,0.8,0.55,0.64,0.79,0.59,0.68,0.83,0.57,0.53,0.57,0.26,0.26,0.22,0.3,0.37,0.35,0.3,0.28,0.2,0.17,0.42,0.24,0.3,0.49,0.34,0.43,0.34,0.31,0.28,0.41,0.23,0.85,0.61,0.55,0.53,0.76,0.59,0.29,0.63,0.36,0.63,0.3,0.27,0.48,0.12,0.13,0.24,0.51,0.83,0.62,0.53,0.6,0.67,0.59,0.51,0.16,0.14
od_op_admin,"Operations - Administrative  (n=21,139)",0.56,0.69,0.79,0.66,0.77,0.47,0.73,0.76,0.28,0.38,0.84,0.71,0.69,0.5,0.67,0.81,0.76,0.79,0.67,0.78,0.76,0.62,0.69,0.77,0.66,0.62,0.62,0.4,0.8,0.78,0.72,0.64,0.46,0.4,0.36,0.77,0.82,0.62,0.71,0.86,0.71,0.78,0.87,0.72,0.64,0.72,0.26,0.31,0.26,0.41,0.48,0.43,0.4,0.37,0.31,0.25,0.5,0.31,0.35,0.51,0.42,0.42,0.42,0.39,0.37,0.48,0.33,0.9,0.68,0.61,0.54,0.8,0.68,0.39,0.69,0.44,0.67,0.39,0.36,0.54,0.09,0.12,0.23,0.56,0.86,0.65,0.62,0.63,0.68,0.61,0.5,0.12,0.11
od_op_voice,"Operations - Call centre  (n=15,932)",0.53,0.56,0.82,0.73,0.84,0.52,0.73,0.72,0.29,0.39,0.79,0.69,0.62,0.35,0.33,0.84,0.81,0.82,0.74,0.76,0.76,0.71,0.73,0.81,0.82,0.74,0.66,0.56,0.9,0.86,0.78,0.61,0.54,0.51,0.42,0.78,0.88,0.55,0.73,0.89,0.64,0.8,0.82,0.62,0.62,0.67,0.26,0.33,0.27,0.41,0.44,0.42,0.4,0.35,0.34,0.34,0.53,0.29,0.41,0.46,0.43,0.38,0.43,0.43,0.37,0.51,0.36,0.83,0.56,0.49,0.56,0.84,0.74,0.38,0.76,0.44,0.7,0.38,0.38,0.64,0.12,0.12,0.2,0.56,0.88,0.65,0.65,0.62,0.67,0.58,0.5,0.11,0.09
od_op_casew,"Operations - Casework  (n=23,783)",0.51,0.67,0.79,0.65,0.8,0.47,0.71,0.69,0.24,0.34,0.85,0.8,0.69,0.44,0.56,0.81,0.77,0.8,0.66,0.77,0.75,0.63,0.68,0.75,0.7,0.62,0.59,0.39,0.87,0.82,0.72,0.61,0.49,0.42,0.37,0.74,0.86,0.55,0.69,0.84,0.61,0.75,0.79,0.57,0.57,0.68,0.22,0.29,0.21,0.34,0.43,0.37,0.37,0.3,0.27,0.23,0.47,0.26,0.34,0.43,0.37,0.4,0.36,0.35,0.35,0.48,0.33,0.84,0.58,0.53,0.56,0.82,0.66,0.32,0.68,0.39,0.65,0.32,0.31,0.56,0.11,0.11,0.2,0.57,0.89,0.63,0.6,0.62,0.68,0.59,0.48,0.13,0.11
